actual_price,model,predicted_price
140000.0,Neighbor median,300500.0
329000.0,Neighbor median,525000.0
1256500.0,Neighbor median,1045000.0
450000.0,Neighbor median,483500.0
257500.0,Neighbor median,260000.0
161000.0,Neighbor median,227500.0
435000.0,Neighbor median,680000.0
375000.0,Neighbor median,349975.0
648752.0,Neighbor median,831250.0
619500.0,Neighbor median,1037500.0
270000.0,Neighbor median,232000.0
570000.0,Neighbor median,292416.0
510000.0,Neighbor median,513750.0
480000.0,Neighbor median,289475.0
202000.0,Neighbor median,231000.0
415000.0,Neighbor median,333400.0
222000.0,Neighbor median,333725.0
490000.0,Neighbor median,623900.0
325000.0,Neighbor median,438750.0
375000.0,Neighbor median,437020.0
420000.0,Neighbor median,359950.0
435000.0,Neighbor median,393250.0
1035000.0,Neighbor median,947500.0
345000.0,Neighbor median,397000.0
965800.0,Neighbor median,935000.0
370000.0,Neighbor median,945000.0
555000.0,Neighbor median,589475.0
339000.0,Neighbor median,279950.0
237500.0,Neighbor median,267750.0
561000.0,Neighbor median,418500.0
320000.0,Neighbor median,339475.0
475000.0,Neighbor median,545000.0
430000.0,Neighbor median,504987.5
208500.0,Neighbor median,262250.0
250000.0,Neighbor median,255000.0
411753.0,Neighbor median,544775.0
392000.0,Neighbor median,279250.0
550700.0,Neighbor median,616500.0
340000.0,Neighbor median,399950.0
424950.0,Neighbor median,333500.0
515000.0,Neighbor median,411900.0
1135000.0,Neighbor median,640000.0
669000.0,Neighbor median,581750.0
349000.0,Neighbor median,342975.0
3567000.0,Neighbor median,627500.0
565000.0,Neighbor median,446250.0
305000.0,Neighbor median,487750.0
273000.0,Neighbor median,298131.0
630000.0,Neighbor median,482494.0
675000.0,Neighbor median,474975.0
365000.0,Neighbor median,318750.0
656000.0,Neighbor median,546250.0
278000.0,Neighbor median,304000.0
373000.0,Neighbor median,395000.0
485000.0,Neighbor median,502500.0
550000.0,Neighbor median,524975.0
349000.0,Neighbor median,322000.0
315500.0,Neighbor median,420000.0
399000.0,Neighbor median,464500.0
375000.0,Neighbor median,519000.0
255000.0,Neighbor median,270000.0
1900000.0,Neighbor median,1352500.0
810000.0,Neighbor median,363080.0
594000.0,Neighbor median,507500.0
661000.0,Neighbor median,721000.0
350000.0,Neighbor median,736000.0
1350000.0,Neighbor median,962500.0
363500.0,Neighbor median,234475.0
228000.0,Neighbor median,350000.0
230000.0,Neighbor median,387500.0
350000.0,Neighbor median,246500.0
800500.0,Neighbor median,740000.0
558000.0,Neighbor median,690550.0
359000.0,Neighbor median,376345.5
205000.0,Neighbor median,277000.0
670000.0,Neighbor median,774500.0
84000.0,Neighbor median,255000.0
309000.0,Neighbor median,338725.0
382000.0,Neighbor median,252475.0
1195000.0,Neighbor median,934000.0
630000.0,Neighbor median,661250.0
336900.0,Neighbor median,350250.0
275000.0,Neighbor median,265000.0
359000.0,Neighbor median,284500.0
257000.0,Neighbor median,404750.0
230000.0,Neighbor median,270000.0
456000.0,Neighbor median,667500.0
620000.0,Neighbor median,500000.0
1415000.0,Neighbor median,1280000.0
1062500.0,Neighbor median,847500.0
275000.0,Neighbor median,380000.0
253500.0,Neighbor median,369475.0
515000.0,Neighbor median,365000.0
595000.0,Neighbor median,752499.5
605000.0,Neighbor median,459975.0
799000.0,Neighbor median,1068750.0
279900.0,Neighbor median,350000.0
575000.0,Neighbor median,470000.0
380500.0,Neighbor median,305000.0
333000.0,Neighbor median,296000.0
550000.0,Neighbor median,752499.5
312500.0,Neighbor median,397500.0
525000.0,Neighbor median,544975.0
400000.0,Neighbor median,435500.0
182500.0,Neighbor median,210500.0
365000.0,Neighbor median,361250.0
490000.0,Neighbor median,547000.0
642860.0,Neighbor median,470500.0
400000.0,Neighbor median,480000.0
315000.0,Neighbor median,379578.0
445000.0,Neighbor median,350000.0
305000.0,Neighbor median,257500.0
479950.0,Neighbor median,325250.0
426000.0,Neighbor median,436500.0
501000.0,Neighbor median,480000.0
370000.0,Neighbor median,438000.0
260000.0,Neighbor median,227475.0
210000.0,Neighbor median,259975.0
334000.0,Neighbor median,376345.5
1320000.0,Neighbor median,1050000.0
347950.0,Neighbor median,369750.0
312500.0,Neighbor median,372500.0
900000.0,Neighbor median,863325.0
337000.0,Neighbor median,364500.0
465000.0,Neighbor median,490000.0
169900.0,Neighbor median,226000.0
294900.0,Neighbor median,316000.0
468000.0,Neighbor median,462500.0
820000.0,Neighbor median,797750.0
699000.0,Neighbor median,614250.0
400000.0,Neighbor median,416000.0
515000.0,Neighbor median,522475.0
805000.0,Neighbor median,612500.0
210000.0,Neighbor median,277500.0
425000.0,Neighbor median,554975.0
350000.0,Neighbor median,544950.0
476000.0,Neighbor median,395500.0
539900.0,Neighbor median,532500.0
475000.0,Neighbor median,579444.0
271500.0,Neighbor median,286175.0
550000.0,Neighbor median,544975.0
372220.0,Neighbor median,569150.0
913000.0,Neighbor median,790500.0
465950.0,Neighbor median,507500.0
148000.0,Neighbor median,333500.0
260000.0,Neighbor median,248975.0
370000.0,Neighbor median,304000.0
550000.0,Neighbor median,510000.0
510000.0,Neighbor median,505000.0
367500.0,Neighbor median,339500.0
403000.0,Neighbor median,486500.0
200126.0,Neighbor median,298000.0
450000.0,Neighbor median,745000.0
374990.0,Neighbor median,426000.0
255000.0,Neighbor median,317000.0
471000.0,Neighbor median,521250.0
206000.0,Neighbor median,234987.5
845800.0,Neighbor median,849500.0
300000.0,Neighbor median,314750.0
925000.0,Neighbor median,724000.0
250000.0,Neighbor median,450000.0
175000.0,Neighbor median,269000.0
250000.0,Neighbor median,250500.0
250000.0,Neighbor median,263500.0
720000.0,Neighbor median,526000.0
425000.0,Neighbor median,312500.0
566000.0,Neighbor median,522500.0
1940000.0,Neighbor median,590675.0
225000.0,Neighbor median,371250.0
635000.0,Neighbor median,404500.0
402000.0,Neighbor median,544560.0
335000.0,Neighbor median,281750.0
839000.0,Neighbor median,781000.0
440500.0,Neighbor median,609000.0
805000.0,Neighbor median,589975.0
300000.0,Neighbor median,290000.0
305000.0,Neighbor median,297500.0
689000.0,Neighbor median,386500.0
408000.0,Neighbor median,604975.0
1568000.0,Neighbor median,1585000.0
240000.0,Neighbor median,302225.0
325000.0,Neighbor median,382000.0
405600.0,Neighbor median,280000.0
740000.0,Neighbor median,584500.0
233000.0,Neighbor median,357475.0
463000.0,Neighbor median,475000.0
235000.0,Neighbor median,377500.0
280000.0,Neighbor median,473500.0
110000.0,Neighbor median,246750.0
235000.0,Neighbor median,450000.0
313300.0,Neighbor median,589475.0
620000.0,Neighbor median,603000.0
865000.0,Neighbor median,550000.0
169000.0,Neighbor median,249500.0
465000.0,Neighbor median,536350.0
390000.0,Neighbor median,345750.0
454450.0,Neighbor median,308250.0
1135250.0,Neighbor median,390000.0
325000.0,Neighbor median,306000.0
646800.0,Neighbor median,622500.0
430000.0,Neighbor median,527000.0
450000.0,Neighbor median,500000.0
1735000.0,Neighbor median,757500.0
455000.0,Neighbor median,654840.0
437718.0,Neighbor median,429000.0
374000.0,Neighbor median,573500.0
999000.0,Neighbor median,699750.0
1051000.0,Neighbor median,774000.0
379950.0,Neighbor median,263750.0
1620000.0,Neighbor median,995000.0
1050000.0,Neighbor median,1485000.0
965000.0,Neighbor median,947475.0
590000.0,Neighbor median,447900.0
290000.0,Neighbor median,372475.0
209950.0,Neighbor median,250500.0
426000.0,Neighbor median,528500.0
447000.0,Neighbor median,552500.0
615000.0,Neighbor median,747500.0
399000.0,Neighbor median,364000.0
325000.0,Neighbor median,357500.0
299000.0,Neighbor median,265750.0
274000.0,Neighbor median,248625.0
610000.0,Neighbor median,454000.0
614950.0,Neighbor median,937500.0
643950.0,Neighbor median,400400.0
210000.0,Neighbor median,225000.0
518000.0,Neighbor median,524975.0
148226.0,Neighbor median,234987.5
430100.0,Neighbor median,467500.0
426000.0,Neighbor median,345000.0
334900.0,Neighbor median,525000.0
212000.0,Neighbor median,261975.0
605004.0,Neighbor median,555150.0
1240000.0,Neighbor median,930000.0
370000.0,Neighbor median,251389.5
275000.0,Neighbor median,326750.0
465000.0,Neighbor median,351250.0
610750.0,Neighbor median,623900.0
390000.0,Neighbor median,429650.0
406000.0,Neighbor median,534950.0
428950.0,Neighbor median,407500.0
260000.0,Neighbor median,256000.0
402723.0,Neighbor median,388750.0
366000.0,Neighbor median,422500.0
385000.0,Neighbor median,536500.0
637250.0,Neighbor median,676050.0
890000.0,Neighbor median,637500.0
288000.0,Neighbor median,304475.0
450000.0,Neighbor median,438500.0
915000.0,Neighbor median,672500.0
245000.0,Neighbor median,264000.0
453500.0,Neighbor median,407500.0
685000.0,Neighbor median,857500.0
161700.0,Neighbor median,244500.0
1180000.0,Neighbor median,800000.0
166950.0,Neighbor median,260000.0
410000.0,Neighbor median,353250.0
425000.0,Neighbor median,670000.0
300000.0,Neighbor median,262000.0
339000.0,Neighbor median,358975.0
405000.0,Neighbor median,420425.0
319000.0,Neighbor median,317495.0
325000.0,Neighbor median,379500.0
390000.0,Neighbor median,436000.0
896000.0,Neighbor median,796675.0
446000.0,Neighbor median,385950.0
267000.0,Neighbor median,262250.0
490000.0,Neighbor median,555000.0
165000.0,Neighbor median,300000.0
375000.0,Neighbor median,527500.0
742000.0,Neighbor median,777000.0
200000.0,Neighbor median,214975.0
749950.0,Neighbor median,745000.0
542500.0,Neighbor median,490000.0
815000.0,Neighbor median,762000.0
963000.0,Neighbor median,572000.0
420000.0,Neighbor median,304699.5
420000.0,Neighbor median,447900.0
300000.0,Neighbor median,308292.5
327500.0,Neighbor median,299940.0
246000.0,Neighbor median,252500.0
165000.0,Neighbor median,214975.0
252000.0,Neighbor median,310000.0
290000.0,Neighbor median,309000.0
240000.0,Neighbor median,257500.0
529219.0,Neighbor median,555650.0
630000.0,Neighbor median,593000.0
200000.0,Neighbor median,226000.0
770000.0,Neighbor median,852915.0
279900.0,Neighbor median,250500.0
7062500.0,Neighbor median,1394000.0
856500.0,Neighbor median,770940.0
639000.0,Neighbor median,642500.0
215000.0,Neighbor median,291000.0
399950.0,Neighbor median,816000.0
665000.0,Neighbor median,594000.0
791500.0,Neighbor median,655000.0
895000.0,Neighbor median,349000.0
229000.0,Neighbor median,355745.0
692500.0,Neighbor median,498000.0
235000.0,Neighbor median,220000.0
395900.0,Neighbor median,353750.0
490000.0,Neighbor median,498500.0
475000.0,Neighbor median,522000.0
203000.0,Neighbor median,250000.0
436500.0,Neighbor median,327500.0
230500.0,Neighbor median,247500.0
870000.0,Neighbor median,822500.0
755000.0,Neighbor median,645000.0
403000.0,Neighbor median,422500.0
345000.0,Neighbor median,554750.0
750000.0,Neighbor median,654975.0
265000.0,Neighbor median,291000.0
394000.0,Neighbor median,557500.0
1250000.0,Neighbor median,830000.0
312000.0,Neighbor median,280000.0
660000.0,Neighbor median,579500.0
3200000.0,Neighbor median,781250.0
185000.0,Neighbor median,264475.0
360000.0,Neighbor median,321100.0
715000.0,Neighbor median,765000.0
1100000.0,Neighbor median,810000.0
397500.0,Neighbor median,317995.0
950000.0,Neighbor median,605000.0
419000.0,Neighbor median,287916.0
379000.0,Neighbor median,300000.0
509000.0,Neighbor median,566000.0
465000.0,Neighbor median,442500.0
757500.0,Neighbor median,620000.0
359000.0,Neighbor median,359950.0
372500.0,Neighbor median,375500.0
265000.0,Neighbor median,249500.0
825500.0,Neighbor median,434500.0
575000.0,Neighbor median,651000.0
432000.0,Neighbor median,534500.0
1436000.0,Neighbor median,1092950.0
1770000.0,Neighbor median,1577500.0
359999.0,Neighbor median,325450.0
542500.0,Neighbor median,587450.0
920000.0,Neighbor median,784300.0
310000.0,Neighbor median,456000.0
599950.0,Neighbor median,575500.0
450000.0,Neighbor median,471975.0
2900000.0,Neighbor median,878750.0
530000.0,Neighbor median,342500.0
515000.0,Neighbor median,444761.5
200000.0,Neighbor median,249950.0
475000.0,Neighbor median,517500.0
951000.0,Neighbor median,616500.0
875000.0,Neighbor median,757750.0
250000.0,Neighbor median,328750.0
350000.0,Neighbor median,313500.0
795000.0,Neighbor median,652500.0
342000.0,Neighbor median,413596.5
1688000.0,Neighbor median,1095500.0
225000.0,Neighbor median,232500.0
400000.0,Neighbor median,336500.0
475000.0,Neighbor median,448000.0
427000.0,Neighbor median,587500.0
490000.0,Neighbor median,614350.0
975000.0,Neighbor median,1025250.0
166000.0,Neighbor median,271250.0
455000.0,Neighbor median,517500.0
572000.0,Neighbor median,445125.0
935000.0,Neighbor median,430500.0
850000.0,Neighbor median,775000.0
240000.0,Neighbor median,245500.0
340000.0,Neighbor median,306317.5
228000.0,Neighbor median,260000.0
324950.0,Neighbor median,270000.0
1295000.0,Neighbor median,715000.0
447000.0,Neighbor median,562500.0
359800.0,Neighbor median,259400.0
785000.0,Neighbor median,649500.0
480000.0,Neighbor median,582500.0
735000.0,Neighbor median,563000.0
275000.0,Neighbor median,233000.0
452000.0,Neighbor median,350250.0
538000.0,Neighbor median,552500.0
700180.0,Neighbor median,799500.0
269950.0,Neighbor median,357500.0
1700000.0,Neighbor median,616500.0
290000.0,Neighbor median,445000.0
350000.0,Neighbor median,301400.0
879900.0,Neighbor median,622500.0
255900.0,Neighbor median,266500.0
495000.0,Neighbor median,525000.0
525000.0,Neighbor median,509950.0
255000.0,Neighbor median,206000.0
372000.0,Neighbor median,415000.0
430000.0,Neighbor median,487500.0
1480000.0,Neighbor median,865944.0
380000.0,Neighbor median,265500.0
342000.0,Neighbor median,372500.0
350000.0,Neighbor median,352500.0
910000.0,Neighbor median,956500.0
462500.0,Neighbor median,281000.0
460000.0,Neighbor median,600000.0
255000.0,Neighbor median,381250.0
505000.0,Neighbor median,322000.0
525000.0,Neighbor median,432500.0
268000.0,Neighbor median,268500.0
360000.0,Neighbor median,410000.0
233000.0,Neighbor median,286300.0
294950.0,Neighbor median,383725.0
500000.0,Neighbor median,761225.0
360000.0,Neighbor median,227000.0
180500.0,Neighbor median,227500.0
825000.0,Neighbor median,622500.0
535000.0,Neighbor median,449975.0
341000.0,Neighbor median,346000.0
560000.0,Neighbor median,552500.0
370000.0,Neighbor median,272450.0
1150000.0,Neighbor median,725000.0
645000.0,Neighbor median,679957.5
830000.0,Neighbor median,557500.0
618250.0,Neighbor median,600500.0
865950.0,Neighbor median,488750.0
1050000.0,Neighbor median,784750.0
670000.0,Neighbor median,666457.5
570000.0,Neighbor median,549000.0
555000.0,Neighbor median,494500.0
474000.0,Neighbor median,472500.0
442000.0,Neighbor median,614000.0
419900.0,Neighbor median,545500.0
425000.0,Neighbor median,420000.0
595000.0,Neighbor median,407500.0
348000.0,Neighbor median,365250.0
269950.0,Neighbor median,234250.0
336600.0,Neighbor median,310475.0
315000.0,Neighbor median,263250.0
425000.0,Neighbor median,424020.0
902000.0,Neighbor median,560750.0
287000.0,Neighbor median,307000.0
921500.0,Neighbor median,664975.0
961000.0,Neighbor median,621500.0
695000.0,Neighbor median,668750.0
349950.0,Neighbor median,330750.0
424950.0,Neighbor median,429000.0
300000.0,Neighbor median,396000.0
456000.0,Neighbor median,400000.0
540000.0,Neighbor median,418500.0
429592.0,Neighbor median,482500.0
429000.0,Neighbor median,437500.0
338000.0,Neighbor median,351000.0
588000.0,Neighbor median,599500.0
340000.0,Neighbor median,504500.0
320000.0,Neighbor median,310475.0
547500.0,Neighbor median,610000.0
249950.0,Neighbor median,272475.0
2147500.0,Neighbor median,803000.0
366000.0,Neighbor median,329725.0
4489000.0,Neighbor median,1625000.0
118125.0,Neighbor median,221975.0
439990.0,Neighbor median,464500.0
655000.0,Neighbor median,426000.0
240000.0,Neighbor median,395000.0
399000.0,Neighbor median,459000.0
400000.0,Neighbor median,617500.0
465000.0,Neighbor median,459000.0
350000.0,Neighbor median,439475.0
855000.0,Neighbor median,885000.0
240000.0,Neighbor median,251500.0
485000.0,Neighbor median,405000.0
420000.0,Neighbor median,482500.0
515000.0,Neighbor median,300000.0
505000.0,Neighbor median,447750.0
630000.0,Neighbor median,654375.0
489500.0,Neighbor median,410000.0
387000.0,Neighbor median,458500.0
550000.0,Neighbor median,825500.0
515000.0,Neighbor median,244975.0
840000.0,Neighbor median,799000.0
770000.0,Neighbor median,618250.0
245000.0,Neighbor median,272500.0
488000.0,Neighbor median,408750.0
235000.0,Neighbor median,227500.0
277500.0,Neighbor median,271950.0
650000.0,Neighbor median,567500.0
597000.0,Neighbor median,438250.0
470000.0,Neighbor median,525000.0
825750.0,Neighbor median,388499.5
425000.0,Neighbor median,443400.0
229950.0,Neighbor median,249500.0
195000.0,Neighbor median,273500.0
279000.0,Neighbor median,336000.0
755000.0,Neighbor median,661975.0
381000.0,Neighbor median,321500.0
2000000.0,Neighbor median,463750.0
245000.0,Neighbor median,314975.0
580000.0,Neighbor median,704000.0
625504.0,Neighbor median,673250.0
375000.0,Neighbor median,382500.0
325000.0,Neighbor median,295200.0
450000.0,Neighbor median,437500.0
395000.0,Neighbor median,479000.0
415000.0,Neighbor median,257475.0
664000.0,Neighbor median,629000.0
350000.0,Neighbor median,575500.0
616950.0,Neighbor median,659350.0
500000.0,Neighbor median,388750.0
354500.0,Neighbor median,394250.0
596000.0,Neighbor median,659350.0
470000.0,Neighbor median,407500.0
335000.0,Neighbor median,265500.0
485000.0,Neighbor median,614000.0
675000.0,Neighbor median,632500.0
569950.0,Neighbor median,607500.0
450000.0,Neighbor median,429000.0
265000.0,Neighbor median,298250.0
360000.0,Neighbor median,418000.0
155000.0,Neighbor median,282500.0
387990.0,Neighbor median,291250.0
319950.0,Neighbor median,544950.0
455000.0,Neighbor median,355500.0
652000.0,Neighbor median,530500.0
299000.0,Neighbor median,274250.0
480000.0,Neighbor median,438415.0
3650000.0,Neighbor median,1577500.0
334998.0,Neighbor median,377500.0
564450.0,Neighbor median,352500.0
623000.0,Neighbor median,442500.0
485000.0,Neighbor median,495000.0
592500.0,Neighbor median,854500.0
570000.0,Neighbor median,761388.0
330000.0,Neighbor median,379578.0
477000.0,Neighbor median,521000.0
430000.0,Neighbor median,372475.0
475000.0,Neighbor median,464000.0
562000.0,Neighbor median,527500.0
525000.0,Neighbor median,464500.0
395000.0,Neighbor median,443000.0
530000.0,Neighbor median,620000.0
910000.0,Neighbor median,542500.0
440000.0,Neighbor median,688500.0
350000.0,Neighbor median,481500.0
525000.0,Neighbor median,682500.0
630000.0,Neighbor median,585500.0
510000.0,Neighbor median,532500.0
299999.0,Neighbor median,250000.0
196000.0,Neighbor median,303250.0
864000.0,Neighbor median,664162.0
848000.0,Neighbor median,511250.0
370000.0,Neighbor median,335250.0
562200.0,Neighbor median,719000.0
479000.0,Neighbor median,536250.0
1637500.0,Neighbor median,534475.0
485000.0,Neighbor median,871000.0
375000.0,Neighbor median,273750.0
458000.0,Neighbor median,454475.0
303100.0,Neighbor median,352500.0
465000.0,Neighbor median,558550.0
547000.0,Neighbor median,612750.0
320000.0,Neighbor median,298950.0
705000.0,Neighbor median,670000.0
350000.0,Neighbor median,222000.0
286000.0,Neighbor median,320000.0
310000.0,Neighbor median,284000.0
840000.0,Neighbor median,622500.0
535100.0,Neighbor median,472000.0
753888.0,Neighbor median,727500.0
790000.0,Neighbor median,471750.0
179950.0,Neighbor median,220500.0
1070000.0,Neighbor median,982500.0
575000.0,Neighbor median,665000.0
525000.0,Neighbor median,645000.0
565000.0,Neighbor median,511000.0
1020000.0,Neighbor median,605000.0
1636000.0,Neighbor median,614625.0
410000.0,Neighbor median,310475.0
510000.0,Neighbor median,460000.0
378750.0,Neighbor median,367250.0
375000.0,Neighbor median,335500.0
282000.0,Neighbor median,230500.0
815000.0,Neighbor median,649400.0
630000.0,Neighbor median,429000.0
447000.0,Neighbor median,462500.0
320000.0,Neighbor median,296000.0
285000.0,Neighbor median,276250.0
310000.0,Neighbor median,517500.0
675000.0,Neighbor median,657500.0
775000.0,Neighbor median,673500.0
299950.0,Neighbor median,277750.0
1378000.0,Neighbor median,849500.0
220000.0,Neighbor median,275000.0
733000.0,Neighbor median,655000.0
258950.0,Neighbor median,275000.0
268500.0,Neighbor median,246350.0
235000.0,Neighbor median,233250.0
550000.0,Neighbor median,397500.0
800000.0,Neighbor median,511250.0
744000.0,Neighbor median,674000.0
1100000.0,Neighbor median,1225000.0
490000.0,Neighbor median,572500.0
315000.0,Neighbor median,364250.0
450000.0,Neighbor median,339995.0
230000.0,Neighbor median,227500.0
875000.0,Neighbor median,591325.0
400000.0,Neighbor median,561250.0
310950.0,Neighbor median,293500.0
221900.0,Neighbor median,315000.0
1785000.0,Neighbor median,994950.0
550000.0,Neighbor median,500000.0
280000.0,Neighbor median,304900.0
565000.0,Neighbor median,418500.0
740000.0,Neighbor median,803000.0
593000.0,Neighbor median,477500.0
355000.0,Neighbor median,342000.0
664000.0,Neighbor median,568250.0
450000.0,Neighbor median,549475.0
710000.0,Neighbor median,759387.5
325000.0,Neighbor median,237000.0
292500.0,Neighbor median,298950.0
275000.0,Neighbor median,299970.0
589450.0,Neighbor median,425500.0
762400.0,Neighbor median,986750.0
365000.0,Neighbor median,302725.0
375000.0,Neighbor median,452500.0
372500.0,Neighbor median,415500.0
282150.0,Neighbor median,372518.5
850000.0,Neighbor median,1399500.0
325000.0,Neighbor median,227500.0
715000.0,Neighbor median,544775.0
319900.0,Neighbor median,309450.0
525000.0,Neighbor median,425500.0
719000.0,Neighbor median,779665.0
1008000.0,Neighbor median,959500.0
579000.0,Neighbor median,498950.0
1500000.0,Neighbor median,1755500.0
610000.0,Neighbor median,980000.0
496000.0,Neighbor median,480000.0
649950.0,Neighbor median,575000.0
495000.0,Neighbor median,449250.0
1410000.0,Neighbor median,1648500.0
535000.0,Neighbor median,413596.5
475000.0,Neighbor median,536000.0
385500.0,Neighbor median,459975.0
479500.0,Neighbor median,588250.0
750000.0,Neighbor median,474158.5
550000.0,Neighbor median,750000.0
309900.0,Neighbor median,237500.0
565000.0,Neighbor median,457000.0
665000.0,Neighbor median,672500.0
440000.0,Neighbor median,323500.0
320000.0,Neighbor median,359975.0
205000.0,Neighbor median,240000.0
1700000.0,Neighbor median,672500.0
390000.0,Neighbor median,414500.0
320000.0,Neighbor median,346475.0
463828.0,Neighbor median,320000.0
180000.0,Neighbor median,230000.0
145600.0,Neighbor median,251000.0
329500.0,Neighbor median,292500.0
635000.0,Neighbor median,557500.0
270000.0,Neighbor median,325000.0
255000.0,Neighbor median,268500.0
616750.0,Neighbor median,350250.0
185000.0,Neighbor median,204975.0
345000.0,Neighbor median,346000.0
510000.0,Neighbor median,603500.0
365000.0,Neighbor median,310000.0
980000.0,Neighbor median,501250.0
570000.0,Neighbor median,860500.0
247500.0,Neighbor median,663000.0
450000.0,Neighbor median,592500.0
197000.0,Neighbor median,256500.0
900000.0,Neighbor median,707000.0
239950.0,Neighbor median,336272.0
439000.0,Neighbor median,452000.0
820000.0,Neighbor median,706000.0
960000.0,Neighbor median,453250.0
622000.0,Neighbor median,702500.0
279000.0,Neighbor median,321250.0
445500.0,Neighbor median,451000.0
1420000.0,Neighbor median,596500.0
1200000.0,Neighbor median,771000.0
1127500.0,Neighbor median,428000.0
275000.0,Neighbor median,326250.0
610000.0,Neighbor median,634000.0
805000.0,Neighbor median,626750.0
580000.0,Neighbor median,606500.0
360000.0,Neighbor median,410740.0
1399950.0,Neighbor median,721000.0
335000.0,Neighbor median,408895.0
470450.0,Neighbor median,686375.0
655000.0,Neighbor median,738000.0
292500.0,Neighbor median,336500.0
1029000.0,Neighbor median,870000.0
853505.0,Neighbor median,702475.0
650000.0,Neighbor median,440000.0
445000.0,Neighbor median,262500.0
589000.0,Neighbor median,528750.0
320000.0,Neighbor median,338750.0
135900.0,Neighbor median,231975.0
1870000.0,Neighbor median,1037500.0
300000.0,Neighbor median,289475.0
515000.0,Neighbor median,487500.0
577000.0,Neighbor median,692825.0
737500.0,Neighbor median,518250.0
680000.0,Neighbor median,695000.0
180000.0,Neighbor median,254975.0
810000.0,Neighbor median,643900.0
251000.0,Neighbor median,233000.0
609000.0,Neighbor median,464500.0
422500.0,Neighbor median,563250.0
170000.0,Neighbor median,225673.5
487500.0,Neighbor median,497000.0
1298000.0,Neighbor median,1060000.0
709000.0,Neighbor median,558000.0
380000.0,Neighbor median,509975.0
280000.0,Neighbor median,222500.0
279000.0,Neighbor median,302725.0
355000.0,Neighbor median,395475.0
633634.0,Neighbor median,607500.0
291500.0,Neighbor median,273975.0
349170.0,Neighbor median,300675.0
752875.0,Neighbor median,457000.0
255000.0,Neighbor median,259975.0
679000.0,Neighbor median,528000.0
425000.0,Neighbor median,282500.0
642000.0,Neighbor median,671225.0
225000.0,Neighbor median,252000.0
227000.0,Neighbor median,289000.0
343500.0,Neighbor median,366875.0
375000.0,Neighbor median,612500.0
353000.0,Neighbor median,332475.0
265000.0,Neighbor median,225000.0
635000.0,Neighbor median,805000.0
169950.0,Neighbor median,265500.0
318000.0,Neighbor median,246500.0
317000.0,Neighbor median,338000.0
306888.0,Neighbor median,415000.0
572800.0,Neighbor median,613100.0
1313000.0,Neighbor median,820250.0
1175000.0,Neighbor median,648500.0
541800.0,Neighbor median,227250.0
875000.0,Neighbor median,761388.0
520000.0,Neighbor median,526500.0
529000.0,Neighbor median,569550.0
402000.0,Neighbor median,509500.0
315000.0,Neighbor median,330000.0
560200.0,Neighbor median,652500.0
153503.0,Neighbor median,225000.0
280000.0,Neighbor median,298500.0
760000.0,Neighbor median,872500.0
480000.0,Neighbor median,449475.0
500000.0,Neighbor median,495000.0
240000.0,Neighbor median,266700.0
353000.0,Neighbor median,322450.0
310000.0,Neighbor median,510000.0
555000.0,Neighbor median,525000.0
225800.0,Neighbor median,259975.0
258305.0,Neighbor median,346500.0
165050.0,Neighbor median,257475.0
690000.0,Neighbor median,747500.0
250000.0,Neighbor median,270500.0
414000.0,Neighbor median,422500.0
540000.0,Neighbor median,400000.0
629000.0,Neighbor median,302500.0
370000.0,Neighbor median,560750.0
255000.0,Neighbor median,289500.0
365000.0,Neighbor median,371500.0
324950.0,Neighbor median,354000.0
260000.0,Neighbor median,255999.5
755000.0,Neighbor median,455275.0
465000.0,Neighbor median,573750.0
874000.0,Neighbor median,930000.0
700000.0,Neighbor median,560000.0
395000.0,Neighbor median,402000.0
1350000.0,Neighbor median,943750.0
360000.0,Neighbor median,358975.0
475000.0,Neighbor median,409999.5
545000.0,Neighbor median,496000.0
425000.0,Neighbor median,505000.0
998000.0,Neighbor median,888800.0
665000.0,Neighbor median,575000.0
170500.0,Neighbor median,318750.0
1350000.0,Neighbor median,1745000.0
370000.0,Neighbor median,299500.0
365000.0,Neighbor median,539585.0
625000.0,Neighbor median,538250.0
1165000.0,Neighbor median,712500.0
435000.0,Neighbor median,417750.0
163800.0,Neighbor median,418500.0
490000.0,Neighbor median,505000.0
286000.0,Neighbor median,220500.0
242000.0,Neighbor median,224000.0
720000.0,Neighbor median,635000.0
600000.0,Neighbor median,602500.0
269000.0,Neighbor median,317475.0
220000.0,Neighbor median,249000.0
349000.0,Neighbor median,443000.0
340000.0,Neighbor median,390000.0
421000.0,Neighbor median,451000.0
450000.0,Neighbor median,512750.0
305000.0,Neighbor median,504000.0
595000.0,Neighbor median,362250.0
366000.0,Neighbor median,558500.0
608000.0,Neighbor median,658550.0
440000.0,Neighbor median,826500.0
970000.0,Neighbor median,775150.0
450000.0,Neighbor median,400750.0
399950.0,Neighbor median,308000.0
425000.0,Neighbor median,529500.0
240000.0,Neighbor median,266500.0
1225000.0,Neighbor median,1057500.0
280000.0,Neighbor median,293500.0
585000.0,Neighbor median,587500.0
285000.0,Neighbor median,317500.0
1600000.0,Neighbor median,1017450.0
517950.0,Neighbor median,603000.0
349900.0,Neighbor median,369950.0
288349.0,Neighbor median,335350.0
420000.0,Neighbor median,455500.0
463800.0,Neighbor median,723000.0
839000.0,Neighbor median,881500.0
829000.0,Neighbor median,554500.0
